date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:04:54	25188/25188	---M--	200	added ('OK')	image/png	etag:%2226bc651-6264-4fe4f1bcaf540%22	http://www.csie.ntnu.edu.tw/~u91029/s-tFlow11.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/s-tFlow11.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:04:54	52162/52162	---M--	200	added ('OK')	image/png	etag:%2226bc64e-cbc2-4fe4f1b6f67c0%22	http://www.csie.ntnu.edu.tw/~u91029/s-tFlow8.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/s-tFlow8.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:04:55	36859/36859	---M--	200	added ('OK')	image/png	etag:%2226bc650-8ffb-4fe4f1bac70c0%22	http://www.csie.ntnu.edu.tw/~u91029/s-tFlow10.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/s-tFlow10.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:04:55	7495/7495	---M--	200	added ('OK')	image/png	etag:%2226bc653-1d47-4fe4f1be979c0%22	http://www.csie.ntnu.edu.tw/~u91029/s-tFlow13.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/s-tFlow13.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:04:55	6992/6992	---M--	200	added ('OK')	image/png	etag:%2226bc654-1b50-4fe4f1be979c0%22	http://www.csie.ntnu.edu.tw/~u91029/s-tFlow14.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/s-tFlow14.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:04:56	18270/18270	---M--	200	added ('OK')	image/png	etag:%2226bc652-475e-4fe4f1bda3780%22	http://www.csie.ntnu.edu.tw/~u91029/s-tFlow12.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/s-tFlow12.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:02	42800/42800	---M--	200	added ('OK')	image/png	etag:%2226bc525-a730-4fe4ef4ee3a40%22	http://www.csie.ntnu.edu.tw/~u91029/MaxFlowMinCutTheorem1.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MaxFlowMinCutTheorem1.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:04	55645/55645	---M--	200	added ('OK')	image/png	etag:%2226bc526-d95d-4fe4ef5590a00%22	http://www.csie.ntnu.edu.tw/~u91029/MaxFlowMinCutTheorem2.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MaxFlowMinCutTheorem2.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:04	54920/54920	---M--	200	added ('OK')	image/png	etag:%2226bc527-d688-4fe4ef5c3d9c0%22	http://www.csie.ntnu.edu.tw/~u91029/MaxFlowMinCutTheorem3.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MaxFlowMinCutTheorem3.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:07	64152/64152	---M--	200	added ('OK')	image/png	etag:%2226bc528-fa98-4fe4ef63debc0%22	http://www.csie.ntnu.edu.tw/~u91029/MaxFlowMinCutTheorem4.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MaxFlowMinCutTheorem4.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:11	57134/57134	---M--	200	added ('OK')	image/png	etag:%2226bc529-df2e-4fe4ef67af4c0%22	http://www.csie.ntnu.edu.tw/~u91029/MaxFlowMinCutTheorem5.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MaxFlowMinCutTheorem5.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:15	67129/67129	---M--	200	added ('OK')	image/png	etag:%2226bc52a-10639-4fe4ef6f506c0%22	http://www.csie.ntnu.edu.tw/~u91029/MaxFlowMinCutTheorem6.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MaxFlowMinCutTheorem6.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:15	64516/64516	---M--	200	added ('OK')	image/png	etag:%2226bc52b-fc04-4fe4ef76f18c0%22	http://www.csie.ntnu.edu.tw/~u91029/MaxFlowMinCutTheorem7.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MaxFlowMinCutTheorem7.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:17	62908/62908	---M--	200	added ('OK')	image/png	etag:%2226bc52c-f5bc-4fe4ef7f86d00%22	http://www.csie.ntnu.edu.tw/~u91029/MaxFlowMinCutTheorem8.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MaxFlowMinCutTheorem8.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:22	67610/67610	---M--	200	added ('OK')	image/png	etag:%2226bc52d-1081a-4fe4ef8910380%22	http://www.csie.ntnu.edu.tw/~u91029/MaxFlowMinCutTheorem9.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MaxFlowMinCutTheorem9.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:22	34303/34303	---M--	200	added ('OK')	image/png	etag:%2226bc432-85ff-4fe4edcca6b00%22	http://www.csie.ntnu.edu.tw/~u91029/Ford-Fulkerson2.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Ford-Fulkerson2.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:24	53777/53777	---M--	200	added ('OK')	image/png	etag:%2226bc431-d211-4fe4edcabe680%22	http://www.csie.ntnu.edu.tw/~u91029/Ford-Fulkerson1.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Ford-Fulkerson1.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:24	60006/60006	---M--	200	added ('OK')	image/png	etag:%2226bc52e-ea66-4fe4ef8fbd340%22	http://www.csie.ntnu.edu.tw/~u91029/MaxFlowMinCutTheorem10.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MaxFlowMinCutTheorem10.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:31	53845/53845	---M--	200	added ('OK')	image/png	etag:%2226bc433-d255-4fe4edd353ac0%22	http://www.csie.ntnu.edu.tw/~u91029/Ford-Fulkerson3.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Ford-Fulkerson3.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:31	54474/54474	---M--	200	added ('OK')	image/png	etag:%2226bc434-d4ca-4fe4eddaf4cc0%22	http://www.csie.ntnu.edu.tw/~u91029/Ford-Fulkerson4.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Ford-Fulkerson4.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:33	54917/54917	---M--	200	added ('OK')	image/png	etag:%2226bc435-d685-4fe4ede1a1c80%22	http://www.csie.ntnu.edu.tw/~u91029/Ford-Fulkerson5.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Ford-Fulkerson5.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:34	62541/62541	---M--	200	added ('OK')	image/png	etag:%2226bc436-f44d-4fe4ede84ec40%22	http://www.csie.ntnu.edu.tw/~u91029/Ford-Fulkerson6.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Ford-Fulkerson6.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:35	27893/27893	---M--	200	added ('OK')	image/png	etag:%2226bc437-6cf5-4fe4edea370c0%22	http://www.csie.ntnu.edu.tw/~u91029/Ford-Fulkerson7.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Ford-Fulkerson7.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:38	20258/20258	---M--	200	added ('OK')	image/png	etag:%2226bc3c4-4f22-4fe4ed2e57580%22	http://www.csie.ntnu.edu.tw/~u91029/Dinic'sAlgorithm2.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Dinic'sAlgorithm2.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:40	43601/43601	---M--	200	added ('OK')	image/png	etag:%2226bc439-aa51-4fe4edf791040%22	http://www.csie.ntnu.edu.tw/~u91029/Ford-Fulkerson9.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Ford-Fulkerson9.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:41	60511/60511	---M--	200	added ('OK')	image/png	etag:%2226bc438-ec5f-4fe4edf0e4080%22	http://www.csie.ntnu.edu.tw/~u91029/Ford-Fulkerson8.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Ford-Fulkerson8.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:42	48651/48651	---M--	200	added ('OK')	image/png	etag:%2226bc3c3-be0b-4fe4ed2c6f100%22	http://www.csie.ntnu.edu.tw/~u91029/Dinic'sAlgorithm1.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Dinic'sAlgorithm1.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:43	19924/19924	---M--	200	added ('OK')	image/png	etag:%2226bc5cb-4dd4-4fe4f0a912b00%22	http://www.csie.ntnu.edu.tw/~u91029/PushRelabel1.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/PushRelabel1.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:43	14662/14662	---M--	200	added ('OK')	image/png	etag:%2226bc5cc-3946-4fe4f0aa06d40%22	http://www.csie.ntnu.edu.tw/~u91029/PushRelabel2.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/PushRelabel2.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:44	37973/37973	---M--	200	added ('OK')	image/png	etag:%2226bc3c5-9455-4fe4ed3410300%22	http://www.csie.ntnu.edu.tw/~u91029/Dinic'sAlgorithm3.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Dinic'sAlgorithm3.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:45	17148/17148	---M--	200	added ('OK')	image/png	etag:%2226bc5cd-42fc-4fe4f0abef1c0%22	http://www.csie.ntnu.edu.tw/~u91029/PushRelabel3.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/PushRelabel3.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:47	21561/21561	---M--	200	added ('OK')	image/png	etag:%2226bc5cf-5439-4fe4f0b0b3d00%22	http://www.csie.ntnu.edu.tw/~u91029/PushRelabel5.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/PushRelabel5.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:48	20405/20405	---M--	200	added ('OK')	image/png	etag:%2226bc5d0-4fb5-4fe4f0b29c180%22	http://www.csie.ntnu.edu.tw/~u91029/PushRelabel6.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/PushRelabel6.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:49	24521/24521	---M--	200	added ('OK')	image/png	etag:%2226bc5d1-5fc9-4fe4f0b578840%22	http://www.csie.ntnu.edu.tw/~u91029/PushRelabel7.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/PushRelabel7.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:49	36825/36825	---M--	200	added ('OK')	image/png	etag:%2226bc5ce-8fd9-4fe4f0aecb880%22	http://www.csie.ntnu.edu.tw/~u91029/PushRelabel4.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/PushRelabel4.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:53	20115/20115	---M--	200	added ('OK')	image/png	etag:%2226bc5d4-4e93-4fe4f0be0dc80%22	http://www.csie.ntnu.edu.tw/~u91029/PushRelabel10.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/PushRelabel10.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:53	34843/34843	---M--	200	added ('OK')	image/png	etag:%2226bc5d3-881b-4fe4f0bc25800%22	http://www.csie.ntnu.edu.tw/~u91029/PushRelabel9.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/PushRelabel9.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:53	38622/38622	---M--	200	added ('OK')	image/png	etag:%2226bc5d2-96de-4fe4f0b949140%22	http://www.csie.ntnu.edu.tw/~u91029/PushRelabel8.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/PushRelabel8.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:53	23118/23118	---M--	200	added ('OK')	image/png	etag:%2226bc5d5-5a4e-4fe4f0c0ea340%22	http://www.csie.ntnu.edu.tw/~u91029/PushRelabel11.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/PushRelabel11.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:56	18196/18196	---M--	200	added ('OK')	image/png	etag:%2226bc5d7-4714-4fe4f0c5aee80%22	http://www.csie.ntnu.edu.tw/~u91029/PushRelabel13.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/PushRelabel13.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:56	15704/15704	---M--	200	added ('OK')	image/png	etag:%2226bc5d8-3d58-4fe4f0c797300%22	http://www.csie.ntnu.edu.tw/~u91029/PushRelabel14.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/PushRelabel14.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:57	21343/21343	---M--	200	added ('OK')	image/png	etag:%2226bc5d9-535f-4fe4f0c97f780%22	http://www.csie.ntnu.edu.tw/~u91029/PushRelabel15.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/PushRelabel15.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:57	32696/32696	---M--	200	added ('OK')	image/png	etag:%2226bc5d6-7fb8-4fe4f0c3c6a00%22	http://www.csie.ntnu.edu.tw/~u91029/PushRelabel12.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/PushRelabel12.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:05:58	10611/10611	---M--	200	added ('OK')	image/png	etag:%2226bc3c8-2973-4fe4ed3ca5740%22	http://www.csie.ntnu.edu.tw/~u91029/Discharge2.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Discharge2.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:06:01	20448/20448	---M--	200	added ('OK')	image/png	etag:%2226bc55a-4fe0-4fe4efcbd2100%22	http://www.csie.ntnu.edu.tw/~u91029/MinimumCostMaximums-tFlow1.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MinimumCostMaximums-tFlow1.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow2.html)
23:06:03	42742/42742	---M--	200	added ('OK')	image/png	etag:%2226bc3c7-a6f6-4fe4ed3abd2c0%22	http://www.csie.ntnu.edu.tw/~u91029/Discharge1.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Discharge1.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow.html)
23:06:03	36904/36904	---M--	200	added ('OK')	image/png	etag:%2226bc55b-9028-5083fe9bd1c40%22	http://www.csie.ntnu.edu.tw/~u91029/MinimumCostMaximums-tFlow2.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MinimumCostMaximums-tFlow2.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow2.html)
23:06:05	43322/43322	---M--	200	added ('OK')	image/png	etag:%2226bc39c-a93a-4fe4ecee71ec0%22	http://www.csie.ntnu.edu.tw/~u91029/CycleCancelingAlgorithm1.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/CycleCancelingAlgorithm1.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow2.html)
23:06:07	42996/42996	---M--	200	added ('OK')	image/png	etag:%2226bc65b-a7f4-4fe4f1e0ecac0%22	http://www.csie.ntnu.edu.tw/~u91029/SuccessiveShortestPathAlgorithm1.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/SuccessiveShortestPathAlgorithm1.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow2.html)
23:06:09	7921/7921	---M--	200	added ('OK')	image/png	etag:%2226bc554-1ef1-526d722030280%22	http://www.csie.ntnu.edu.tw/~u91029/MinimumCostFlow2.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MinimumCostFlow2.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow2.html)
23:06:09	26250/26250	---M--	200	added ('OK')	image/png	etag:%2226bc42e-668a-4fe4edc229240%22	http://www.csie.ntnu.edu.tw/~u91029/Flow3.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Flow3.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow2.html)
23:06:11	51414/51414	---M--	200	added ('OK')	image/png	etag:%2226bc42c-c8d6-4fe4edb993e00%22	http://www.csie.ntnu.edu.tw/~u91029/Flow1.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Flow1.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow2.html)
23:06:11	8543/8543	---M--	200	added ('OK')	image/png	etag:%2226bc555-215f-526d722030280%22	http://www.csie.ntnu.edu.tw/~u91029/MinimumCostFlow3.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MinimumCostFlow3.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow2.html)
23:06:12	53822/53822	---M--	200	added ('OK')	image/png	etag:%2226bc42d-d23e-4fe4edc040dc0%22	http://www.csie.ntnu.edu.tw/~u91029/Flow2.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Flow2.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow2.html)
23:06:12	7206/7206	---M--	200	added ('OK')	image/png	etag:%2226bc557-1c26-5082e8d518100%22	http://www.csie.ntnu.edu.tw/~u91029/MinimumCostFlow5.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MinimumCostFlow5.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow2.html)
23:06:12	8083/8083	---M--	200	added ('OK')	image/png	etag:%2226bc558-1f93-5082e8d700580%22	http://www.csie.ntnu.edu.tw/~u91029/MinimumCostFlow6.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MinimumCostFlow6.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow2.html)
23:06:15	15876/15876	---M--	200	added ('OK')	image/png	etag:%2226bc38c-3e04-5082e839a5240%22	http://www.csie.ntnu.edu.tw/~u91029/Flow6.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Flow6.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow2.html)
23:06:15	34336/34336	---M--	200	added ('OK')	image/png	etag:%2226bc556-8620-5082e8d9dcc40%22	http://www.csie.ntnu.edu.tw/~u91029/MinimumCostFlow4.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MinimumCostFlow4.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow2.html)
23:06:15	19487/19487	---M--	200	added ('OK')	image/png	etag:%2226bc553-4c1f-5082e8d518100%22	http://www.csie.ntnu.edu.tw/~u91029/MinimumCostFlow1.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/MinimumCostFlow1.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow2.html)
23:06:17	10984/10984	---M--	200	added ('OK')	image/png	etag:%2226bc42f-2ae8-4fe4edc31d480%22	http://www.csie.ntnu.edu.tw/~u91029/Flow4.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Flow4.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow2.html)
23:06:18	42558/42558	---M--	200	added ('OK')	image/png	etag:%2226bc430-a63e-5082e83a99480%22	http://www.csie.ntnu.edu.tw/~u91029/Flow5.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Flow5.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow2.html)
23:06:18	18023/18023	---M--	200	added ('OK')	image/png	etag:%2226bd09f-4667-526e733634d40%22	http://www.csie.ntnu.edu.tw/~u91029/Multi-commodityFlow2.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Multi-commodityFlow2.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow2.html)
23:06:22	42427/42427	---M--	200	added ('OK')	image/png	etag:%2226bd0a0-a5bb-526e733911400%22	http://www.csie.ntnu.edu.tw/~u91029/Multi-commodityFlow1.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Multi-commodityFlow1.png	(from http://www.csie.ntnu.edu.tw/~u91029/Flow2.html)
23:06:24	36946/36946	---M--	200	added ('OK')	image/png	etag:%2226bc394-9052-4fe4ecc758280%22	http://www.csie.ntnu.edu.tw/~u91029/Cut2.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Cut2.png	(from http://www.csie.ntnu.edu.tw/~u91029/Cut.html)
23:06:27	68156/68156	---M--	200	added ('OK')	image/png	etag:%2226bc393-10a3c-4fe4ecc56fe00%22	http://www.csie.ntnu.edu.tw/~u91029/Cut1.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Cut1.png	(from http://www.csie.ntnu.edu.tw/~u91029/Cut.html)
23:06:28	57492/57492	---M--	200	added ('OK')	image/png	etag:%2226bc395-e094-4fe4ecce05240%22	http://www.csie.ntnu.edu.tw/~u91029/Cut3.png	C:/My%20Websites/%e6%bc%94%e7%ae%97%e6%b3%95%e7%ad%86%e8%a8%98/www.csie.ntnu.edu.tw/_u91029/Cut3.png	(from http://www.csie.ntnu.edu.tw/~u91029/Cut.html)
